frontal,parietal,occipital,temporal,cingulate
0.6218584778390412,0.6400874185225789,0.624674762635194,0.6438658833050486,0.6259833028348427
0.5942045659622026,0.5571910862802599,0.5730445122396285,0.5750569724717502,0.6230269613049428
0.5951571122175193,0.5693131352581977,0.5666015323388978,0.6299064106133034,0.6634030142535191
0.5940621735110915,0.6161879925799147,0.6022627788209334,0.6096978416116028,0.61210926227496
0.6362601567412539,0.588219629825629,0.5744007698723279,0.610667549132334,0.6224981036105309
0.6206116599835797,0.6290391240677519,0.5354016745513337,0.6444825175341733,0.6149269801172754
0.6397755353038068,0.5720080392351862,0.5560409574054597,0.6316486612596697,0.6243940972381843
0.6142613567837935,0.5691550544867657,0.5879623747858509,0.6121993013818045,0.6433693307868993
0.60624046119,0.5769966969201941,0.582999191951596,0.6260914673151807,0.6086935058542824
0.6151913077667409,0.6194328816391073,0.5576723389121951,0.6287773425216445,0.5763574247747707
0.6246854133068428,0.6105500424226641,0.5974398613433474,0.6140940617999959,0.590228528159635
0.5979092415607004,0.49148363260308225,0.5647573023047661,0.6363655643379713,0.6168790991063945
0.6138856944839493,0.5696113738314084,0.5722390810553404,0.6454799070249412,0.6027746718925113
0.5723844808277017,0.5870757561690814,0.5719208458868286,0.6277124281785985,0.6098872617992361
0.6128887147559187,0.5717032015101142,0.5757584914409299,0.6293558077094568,0.5921784610625462
0.6287140332474274,0.5545112101126165,0.6136771461784389,0.6343842479619162,0.5821060328970438
0.6265407144634393,0.5541521073167575,0.5747620440216877,0.6195577942632642,0.6330100225464801
0.607052219635,0.5518352422375097,0.5397545339498083,0.6444024829109192,0.5836179123878806
0.5795048400266908,0.5671912001688187,0.572220746557131,0.6379930239341937,0.6098070738686575
0.5939644015013352,0.609777984630324,0.6300305578804508,0.6287456851950105,0.6113000204859226
0.6331961326299183,0.5429540187855202,0.5853288990222423,0.5959292086875587,0.6799395388550045
0.6142025188655628,0.5924249435324853,0.6011487831680041,0.6700040665406386,0.6657315026880215
0.570566129392243,0.6319980807473353,0.6002607157690729,0.6393981739199319,0.6453259847182771
0.6748900542957331,0.6053922112985506,0.652472665854146,0.6064921493356137,0.6514428484821112
0.6312102592485982,0.6269401037038188,0.5650983274374191,0.6405262478680069,0.6689061142584067
0.6543886370438344,0.6150139175212059,0.6618921483312334,0.6275676515094126,0.6363251491024056
0.593000860579169,0.5520909103951832,0.6028009557889272,0.5800585724246409,0.6403421180055526
0.6418200089571663,0.6104208204312345,0.6133380599225531,0.64540252210935,0.6373572077417329
0.6005078021952772,0.6068427099331571,0.6141840552255589,0.6374862984129339,0.6456978255032226
0.6438598947533932,0.6156999243986577,0.632303253365579,0.6105582427989817,0.6234290321972962
0.6272339595775954,0.5270376174115237,0.6036777402987897,0.6456870307059053,0.6624527846153903
0.6381185814366357,0.54250914702391,0.6003069306389827,0.660183194100737,0.628559190400044
0.5864877743825008,0.5918820155967378,0.6440333056274679,0.6334138733416144,0.6243637735301368
0.6580272812298452,0.5656564939850933,0.5841020889929938,0.6356600242650501,0.6790374440320937
0.6679894342073428,0.5456662916894144,0.6451335238792826,0.6625968945894973,0.6108392254872292
