frontal,parietal,occipital,temporal,cingulate
0.5605771125642389,0.5519466393808121,0.556345429444172,0.5483979094685345,0.5618636555727969
0.5306560947910731,0.4439325045524891,0.5102058879838093,0.5056110278075858,0.5455583291395434
0.5670151511606645,0.5063090781978615,0.48277850069800576,0.5784674172280425,0.6286437569483281
0.5373284364978745,0.519295071748153,0.4956442354946171,0.5190789932371691,0.5567860689494025
0.5913431480811709,0.49180404318513427,0.4976344878754898,0.5648086054170924,0.5268786764137918
0.5835171319393863,0.5561876719169838,0.45806232897500965,0.5701754231193988,0.5670971799992813
0.5950282089562452,0.48937322044725495,0.5018653836729824,0.5617724167753557,0.5682824981636159
0.5622581548600597,0.48672815999421165,0.5263770878172873,0.5696397882752096,0.5906793436315763
0.5426188533838869,0.5175534548900291,0.5188756644306554,0.556537081601133,0.5713969134174235
0.5426585771971796,0.540139654527608,0.5112924191951764,0.5683080514726686,0.49961783877896015
0.5806144037299565,0.5382606276948722,0.5152679249097335,0.5420690029865706,0.554415596435878
0.5590898290421945,0.45347321805745355,0.5199130387759379,0.582517466856187,0.5740990252805273
0.5658470655960098,0.49344616668549046,0.5050461273643759,0.5658514871852367,0.5555634270950849
0.5500472295116446,0.4900625989263413,0.4811145995550581,0.527199508012576,0.5338754213215064
0.5398494732699007,0.48990019219503445,0.523886916494229,0.5874428679846406,0.5055564933480456
0.5891066592855276,0.46458547719042653,0.5293403558364125,0.516875414975836,0.527204724109147
0.5629383368177031,0.45713290361138054,0.512604914110398,0.5863150725869946,0.57028524259588
0.5781115289074751,0.48877669609588403,0.4969196480984144,0.586337288797815,0.5103638221857014
0.5445897445518294,0.4823393345169932,0.5085758859442424,0.6054844247084468,0.5573901374742747
0.5461698890929976,0.5615487553154759,0.596027868688348,0.5589279049760467,0.5631455097119701
0.585481005630515,0.4698552757198163,0.5435156395458332,0.5572261470101963,0.6374827048453857
0.5484414514005254,0.5330850170778758,0.5632963560726771,0.6248186526466996,0.6343718179280342
0.5083725720711112,0.5526293282912438,0.5298323040470687,0.5825877578165564,0.6276891144841201
0.622065656606682,0.5486273635282938,0.611856284658308,0.5150264555895769,0.5993982127123872
0.5441760201862237,0.5798863592341368,0.50123478258239,0.5642917963309309,0.6301007161555664
0.5677257481276788,0.5146737980280253,0.590602175876784,0.539939829840571,0.589921505753298
0.5378169564336204,0.49467979854595795,0.5679474409565485,0.5113199260118917,0.593683079279385
