frontal,parietal,occipital,temporal,cingulate
0.6102382637869267,0.6122359822554413,0.5865155547975014,0.5672058275357386,0.5789428839310969
0.5642093791926718,0.4861677980084697,0.5626777765516788,0.5571371698296772,0.5550428359292479
0.613775410917817,0.5531059489969528,0.5196540149737464,0.625661408941773,0.6471190686777131
0.583662607637748,0.5832533797309507,0.5533068315874623,0.5549533652711895,0.5838389005583444
0.6374380182886984,0.5544952022192221,0.5625023969927407,0.6020486101035631,0.5488682127332618
0.6198585967481222,0.6224665448202316,0.5114278958289263,0.6090702731195745,0.5962949068101263
0.6478267434387476,0.555990728161148,0.5432745889427646,0.5940588800381273,0.6036445488471619
0.6166045063030768,0.541506569981995,0.5775662026584111,0.5998087026492414,0.6395390338159523
0.5884593235659614,0.5857725382693411,0.58373597118544,0.6125951203329613,0.6150353055402886
0.5960340414673752,0.5942534695128585,0.5643522267059166,0.6063155853809465,0.5271570684908029
0.6261179168412138,0.5872026353578667,0.5668627995969986,0.5866873192013002,0.5855765987344452
0.6109387713434241,0.4978932297713937,0.5604596552680638,0.6263463656636701,0.6049103761484202
0.6244361238555722,0.5469939987535212,0.5561979872154638,0.6032502389449966,0.5944273824530526
0.6029242250416679,0.5469554268006469,0.5293176459668341,0.5637113916413854,0.5353664053258116
0.5815249538638515,0.5298391417077042,0.5554718946336561,0.5889648315982374,0.5480493443644813
0.6524816899552776,0.519811242501423,0.5540510329001906,0.5472462395706907,0.5386458699462306
0.6085108084704732,0.5202595287721956,0.5678070790594959,0.6213766305909589,0.5857563249910516
0.6367578644846562,0.5352932539959403,0.5380382297616397,0.6273661575266021,0.5498505926670403
0.5950540063843078,0.5288039284661818,0.5266069366682533,0.6432586936240112,0.5867795098182074
0.5960190390449003,0.6180335825093943,0.6289193160841412,0.5896408504043728,0.5901330119887844
0.6375752659948651,0.5082692341436849,0.5876333442181131,0.5913305688810365,0.6759666660734086
0.5987134732311091,0.5801993931335017,0.5930040773043015,0.6541155502464747,0.6683299428446294
0.5600918284616975,0.5997843547734217,0.56793172624129,0.6147952908012146,0.6669702171164897
0.6703254400398374,0.5969535153339801,0.6505388124787091,0.544451603550379,0.6402128157204799
0.5981074142823091,0.6231817721793345,0.5228709880798688,0.575563114820843,0.6765419069157083
0.618355409408959,0.5602653954004579,0.6367102007814562,0.5763483666079103,0.6218651228517678
0.582076093636034,0.5389433547648822,0.5975445363056846,0.5447356460046477,0.6179619209527951
0.6372210594092093,0.632395211704952,0.5911837184713017,0.6135856337591326,0.6430031332516577
0.5384886861658142,0.5971533235885289,0.6257069062294505,0.5961204741578485,0.6192190432972671
0.6406428674827024,0.5723506152227413,0.5899434068854208,0.5801063902840708,0.5946597644230407
0.6145101305096691,0.5235683584503932,0.6018988197358264,0.580017294940951,0.661724622685938
0.6236320832801555,0.530139313670049,0.5836170522273234,0.6473492484696882,0.631290280504468
0.5059867025235602,0.5586935252170757,0.6058157016251616,0.5672897612326475,0.6049738401196622
0.6046395065562785,0.5390113231768621,0.5676909499860445,0.4750718716372222,0.6382338291549798
0.6020300218800082,0.5072578820403276,0.6550343410179342,0.6206905764529116,0.5244892155231511
0.5894329368309706,0.4898221820776065,0.6124683586494174,0.5905591119613453,0.686691779466394
0.5969583116066235,0.5725480842701145,0.5917491342570745,0.6131621768205315,0.63353316789118
0.597127280479972,0.5532075453634813,0.6138536356944673,0.6066744985893059,0.6695370676969643
0.5355461031836075,0.4820752789261388,0.5900012499740719,0.533947495017933,0.5833680994496743
0.6298333244601692,0.522094716587763,0.5908633683695379,0.5778753295211247,0.6658089109993454
0.5731360975351935,0.5141704717790401,0.5571822927285481,0.6015197815674345,0.624982206010242
0.5603082151778956,0.48549919150447174,0.5331003326460104,0.5938167886214016,0.6243510467439061
0.5895766707286737,0.5438670352219793,0.6186332667295127,0.5683987368602347,0.576386018867381
0.5588073974594567,0.49290533483204607,0.5157002833209234,0.5638011578408074,0.6225020554593901
0.565121169957887,0.43536790875072495,0.5662129916439846,0.5144367119413874,0.5695605550312828
0.6133166357414032,0.48584081452090633,0.5780731158537507,0.5463850695547063,0.6224301863587153
