Brain-Stem,Thalamus,Cerebellum-Cortex,Cerebral-White-Matter,Cerebellum-White-Matter,Putamen,VentralDC,Pallidum,Caudate,Lateral-Ventricle,Hippocampus,3rd-Ventricle,4th-Ventricle,Amygdala,Cerebral-Cortex,CSF,choroid-plexus
0.707977587952511,0.821489103841923,0.8057535648658523,0.8420540364448424,0.7730668585149556,0.5906269255318757,0.8181185316510033,0.5350435342697987,0.8282755826938534,0.8486707123548649,0.7768385817969402,0.8436282669904611,0.8315994784921985,0.771022663829825,0.7272779220989902,0.6726973656550272,0.31672495792614885
0.8837578467270802,0.8736070335204332,0.8597820133174755,0.8267915001969042,0.7925603713650915,0.6846834278466787,0.8234814815743852,0.6718025306091981,0.8258804242459432,0.8074435119928053,0.781831479732007,0.7976409848962734,0.6784177071563482,0.7681770209717997,0.720808732076563,0.6677577704977754,0.3739094567876522
0.8349000808013913,0.8078955864412953,0.7889868226223591,0.8181381009230235,0.7688477859617608,0.5358932292513935,0.7077089144290241,0.47941469316134555,0.7214805316210929,0.7760278844196868,0.7229848554993186,0.5547576276716444,0.8145146420804668,0.6029151906221157,0.7185483361802945,0.427083331108941,0.1716476413561108
0.8521377771082761,0.8491583203192001,0.806348999227638,0.799212621743908,0.757933249641663,0.6962198623491372,0.8030212694309578,0.6506364849312853,0.7425584829951238,0.9106221232169736,0.8008716666876905,0.8456182452686237,0.8007535128231366,0.7461853337254807,0.6727895460164286,0.7254508988959883,0.45967052891147636
0.8898980240774541,0.8688107380400518,0.8562853508856745,0.8465277885107059,0.8147599452960157,0.7212989145688626,0.8477648492242797,0.6839309600887755,0.811401764667639,0.6700332345936513,0.8094299296161462,0.6468877216585939,0.7474081037996982,0.8087923308948273,0.7183019951257654,0.6356833373939215,0.18570517208747445
0.8557240399551115,0.865759495254326,0.8478169228529385,0.8374771569917279,0.7839233862036746,0.609073648765821,0.7876610689254122,0.6499097349820888,0.7482673180356474,0.7781243188598584,0.772404853996103,0.7215722942369102,0.7151621369080584,0.7868081956568552,0.7257897812492224,0.5756780377266927,0.15026221892583047
0.7626792642546517,0.8416771199372587,0.7525689399623352,0.8237156207235727,0.7674499675078135,0.6366786585974734,0.7679133678093091,0.6703169837834708,0.7768947771569208,0.7873087587020339,0.7753120633835113,0.6047463150378628,0.6877997900150161,0.7779437057902621,0.7032450076039032,0.578767121305592,0.30093328498061356
0.8642730637449136,0.8727179872426825,0.8392020142130459,0.842947206406053,0.7812556028134823,0.6775092698732792,0.8210130398816002,0.6919276498497149,0.7992283121112935,0.8083480122113346,0.7895881247760642,0.7797619014465905,0.7540552372773889,0.8121046713540803,0.7265768626780312,0.7096456657989879,0.4805832590433171
0.8849673640931015,0.8659937064611428,0.8451724763693542,0.835343533795319,0.8152147610611507,0.7470448765319176,0.8272541609051489,0.7148943567460604,0.863561965706122,0.8533074504604623,0.8042176447763429,0.7353504376279186,0.769359213589315,0.8075475533898322,0.6742139509365866,0.6527777747556583,0.4631640844499463
0.8574545453246281,0.868155723072128,0.7791503577828659,0.8226953863373749,0.7081777906622218,0.5408749696607693,0.7333919048126789,0.5807464608886457,0.6971891086387965,0.7286991130944749,0.7718374250424038,0.5444305347657664,0.6459932433343775,0.7705062951337402,0.7237706939395293,0.5812431811273545,0.19267526803760032
