Brain-Stem,Thalamus,Cerebellum-Cortex,Cerebral-White-Matter,Cerebellum-White-Matter,Putamen,VentralDC,Pallidum,Caudate,Lateral-Ventricle,Hippocampus,3rd-Ventricle,4th-Ventricle,Amygdala,Cerebral-Cortex,CSF,choroid-plexus
0.6855196692834431,0.8350514448963182,0.8046531343340921,0.8490410227110157,0.7575461381667927,0.6254844754329187,0.8271667949091388,0.6037997375526531,0.8269507948582833,0.8621902872616846,0.7996570212678311,0.8299136046708595,0.8334975355771798,0.7904377095217641,0.7562093770844888,0.6978959877018817,0.35756797127076423
0.8764926036577272,0.8680439784522688,0.8667983441758198,0.8335691035013788,0.8036780682056093,0.6757620622449769,0.8272369982591746,0.6583359946924718,0.8340149390591666,0.8273506712139992,0.8304222440981828,0.7954628584139668,0.7498852667510665,0.7994771586732452,0.7555357189373773,0.6554621814313961,0.3838415076128365
0.8253243413636973,0.8491781299781835,0.7920746819516835,0.8265328479554956,0.7658025308145342,0.5619611198763628,0.8059527521983276,0.5927999983995718,0.7445148032001132,0.8141517852383804,0.7937718011769452,0.6857697878301612,0.8176590598819161,0.7316144619227161,0.7459241198300015,0.5890478510653782,0.20130136121567802
0.8330453039113227,0.8732771715496405,0.8211999700485013,0.8069081944265712,0.7697487028925443,0.6498881578784261,0.8230928091744274,0.6163829838260968,0.7619922282233678,0.9119024614053151,0.8165440664994736,0.8388614423927042,0.8079510691009922,0.7295019969740655,0.689636825203202,0.7479419806039123,0.4848261901321244
0.8679498376484979,0.8604438375660266,0.8582594455075947,0.8495937912350775,0.8045364342254013,0.7094313660034156,0.8427473000181318,0.6782758320639315,0.8189800051025384,0.7082725777775003,0.8250009660321465,0.654306216182379,0.7459931987712647,0.8206560936889132,0.7488560053740769,0.6778309382861605,0.19862766116017877
0.8409907084248716,0.8674564780536107,0.8395647614178663,0.841525805938527,0.7613491293546699,0.6202686212789033,0.7977295890796585,0.687636941073783,0.7355156146471147,0.8000861068815526,0.7994491076402053,0.724489792558025,0.7467248891992907,0.796191482654536,0.7361888750964558,0.6302486725224269,0.17115808125862353
0.7190021078853435,0.8571364512809324,0.745995700522034,0.8280278800602763,0.7532702537114258,0.5587275722359362,0.7720113663220276,0.6554521586346217,0.7687694498105603,0.8045355936226107,0.7837128274155498,0.6262814509492942,0.7287030777057697,0.8066508408677671,0.7300053865163356,0.5541006183525133,0.22829310211319703
0.861930885183612,0.8617108675435758,0.8662279944616398,0.8461705893153045,0.8131238725445697,0.6730259047317315,0.8263657349804551,0.6920086810103455,0.8114336583160549,0.833088562324289,0.8239581431675644,0.7877215703081644,0.7797970243573353,0.8124102029154802,0.7595549269494764,0.704522609525012,0.4730340647298845
0.8734120458869439,0.8634965534483575,0.8448625058738183,0.8410494772616874,0.8082209038090179,0.7267011785792745,0.8263246993222275,0.6888161424780661,0.8595948839857389,0.8611622643835644,0.8270373003638847,0.7539432146926529,0.7790102372461386,0.7976032092059281,0.6844312783708677,0.6568758315225819,0.4877210742574771
0.8375517582029579,0.86885026006202,0.7946478082475795,0.8250073541697083,0.722238054308882,0.5528693574655081,0.7523746038726207,0.632355283570335,0.66358647686123,0.7690512422882578,0.7835155561478649,0.5376044530807489,0.6856561523036413,0.7770766467329219,0.750988239133703,0.6026344643104585,0.20317524535126502
0.8361055299831847,0.8307216665462204,0.836690689936713,0.8070662474397181,0.7789383756222308,0.626877759110313,0.8106488247178534,0.6377957814182103,0.7805647824502174,0.9006216558871746,0.8181579700396621,0.8514960174265824,0.7313932507561337,0.7620535060431913,0.645903165948813,0.7277580038800799,0.3801692952253689
0.8377331397661147,0.8230389832243854,0.8409670565527185,0.8360742785661733,0.7757626019776951,0.5621812187795399,0.8026479749066511,0.5920245020587921,0.7441727348972584,0.8302833431178793,0.8189540560293216,0.7518332661063941,0.7886655045295782,0.7918912953920816,0.7448513743229839,0.7073573054854592,0.2500602757123582
0.8212842467339675,0.841983841740673,0.823923122728117,0.8162573791063092,0.724108246251304,0.6310419671744815,0.8217470839217506,0.7010059516222895,0.7780436136821602,0.9060331214261117,0.8255080991340648,0.8291256953783531,0.7799198305403325,0.8056372919721908,0.6861592866733768,0.6776801382155355,0.464938336162434
0.8678192971247959,0.8743088832785697,0.8387201786830643,0.853102099998369,0.7955777383321059,0.6541754215648881,0.8377240357734106,0.6623942897415709,0.8366435643248122,0.8842383785464691,0.8383354437509553,0.7635412746972683,0.7619897373143214,0.7958921542594295,0.7369640634482064,0.6902866214558653,0.4622809849238944
0.849635428774296,0.8214360639122229,0.8289663325383343,0.8314962098471672,0.802938074483338,0.6621066772294977,0.8042572790142217,0.6695928244476439,0.7750052416331114,0.9289190688394295,0.7992037816622541,0.8562713065561255,0.847372589322191,0.8029890834327635,0.708333323126489,0.7066666644232804,0.46886893685417197
0.7828867760485384,0.8426517727933405,0.6917419310806299,0.8247301426830536,0.7798205514223544,0.5632364913319948,0.8016422433226682,0.6470975439139073,0.6794401677626913,0.8411568853097953,0.8061101133056443,0.7836812119428171,0.8181504471736535,0.7754211560599594,0.7277017516525603,0.6756453397843422,0.29226069274753735
0.8765641424130075,0.8705877684895886,0.8539599656837149,0.8361514925003419,0.829857739755078,0.6231320287296782,0.8396577582118411,0.6736124282879825,0.8423125028721294,0.869861678890137,0.8357425500980848,0.768962507545935,0.8094693864335194,0.7936437207803806,0.7231066960702017,0.678197905558335,0.376867998358301
0.8616772671025427,0.871150062459888,0.8531685898268505,0.839071857998331,0.8048239673479818,0.5955767854401892,0.8445387932392715,0.6531074265156317,0.8282392414859892,0.9014296845073817,0.8491465672156702,0.7817296863282303,0.7499327032303291,0.7873926507986541,0.7297745420149179,0.7482168304271867,0.5031236453418048
0.8786926916243862,0.8642968158271811,0.8643549441896673,0.8452544341078249,0.8008757839352822,0.6615466399037769,0.8490259118244161,0.6781699623094251,0.8300459231474481,0.8695251692985662,0.8311532265173939,0.8137992002927943,0.8229980878530518,0.8074065662046578,0.7668269597023816,0.7059329290372617,0.3131778410038749
0.8687156736958322,0.8677889507685147,0.8181450088321023,0.8450019847367776,0.7781737547159963,0.6724287768599329,0.8341850280823062,0.6737259296729841,0.8347746902544018,0.8736200889792897,0.8183516925160796,0.7637867611958328,0.7358024671171399,0.7716163470556712,0.7418551014922996,0.7071604903350099,0.37632709307500445
0.8370012908285176,0.8696399862867913,0.7953974135693678,0.8270096451426442,0.7619208323078179,0.6541999027895655,0.8239922912893565,0.6850815135527587,0.7190632705743438,0.8622582648876889,0.7662024659091842,0.7832699598498915,0.7529743884795839,0.7587960028306171,0.7014224340494464,0.7055129075174008,0.21186087555556454
0.8138843415605044,0.835253430992512,0.8238130958719785,0.8301665962892377,0.7400817824323332,0.55871592163324,0.8307608970727782,0.7326948382005516,0.7539337207906027,0.9048599457349101,0.8330124539270323,0.8221302977711212,0.7933559550038294,0.7823838974370736,0.6972120053837683,0.6696651640696394,0.3887925810856469
0.8876477968067641,0.8467201001386437,0.8619649192626351,0.8437629428042566,0.8128027912791707,0.6740607535989893,0.8294157688596089,0.6943817677925812,0.8290311027294548,0.8830835676133104,0.8417385374361237,0.8101719168690117,0.8137220035305333,0.7925638771563147,0.745676016783773,0.6934557952795415,0.44568271981263097
0.7811371407233952,0.8083250606226622,0.7823945124338398,0.8335066810123775,0.6948430260151208,0.5841259485737487,0.7578895592394344,0.5837024220377754,0.7825783191716437,0.8222130256556568,0.7676960395166579,0.6864628790984153,0.6636500737464804,0.8104185540653005,0.7599570478021356,0.5441860449296917,0.22960456764194453
0.8699239487605962,0.8458113786686086,0.8391133038874299,0.8321297177585232,0.8172700357572495,0.6516414778287769,0.828678365236317,0.6913322540315616,0.8073321675022229,0.7832187023557875,0.8185583216488914,0.6776947669279895,0.7806050875964635,0.8038256712329803,0.7576928999411073,0.7340569852983141,0.3326790124121132
0.8722459286123406,0.873870193739053,0.8486620743999922,0.8532190646292241,0.8111882954433117,0.6847449125449989,0.8370563111876129,0.6574653495219582,0.8423888591681185,0.8980181460859101,0.8348351804491125,0.7890472176891667,0.8203105733050153,0.7927959977545778,0.6976470677909778,0.7125809726812786,0.4497833138691566
0.8236701234230852,0.8348789046873535,0.8106110606843295,0.823815050924225,0.7700479707005266,0.6079570268668604,0.8162789220534128,0.6956446872976427,0.7121231796632927,0.8829438278031421,0.8369645160695188,0.8013136262682639,0.7863247846015237,0.7843346476309978,0.7186194238486069,0.7296072479999726,0.40454155792735036
0.8532344356247498,0.8646933803260834,0.8373042755992883,0.845872879413467,0.7594597055178524,0.7648122544398683,0.8283200246360449,0.6701467584457801,0.8453770697779228,0.9091409519165325,0.815559322190792,0.8612064716498125,0.7458027884942001,0.759497921439586,0.7473528494320634,0.6379440641045198,0.37915966652041067
0.7499877515800323,0.815459593071528,0.7255350405224332,0.8100249559463237,0.7492044266286495,0.6467447606524223,0.7982553834038684,0.6651880101023768,0.782686241087309,0.9059916552613725,0.8116663656919189,0.7908685363661282,0.8241811946811453,0.7295983803119447,0.6698141188115075,0.7510333839394805,0.44864240350051043
0.8307456448933994,0.85167380946279,0.815197081690557,0.8309290341102784,0.7470202821759009,0.5932705046608553,0.8162916933013247,0.6560958320410624,0.6067029105563512,0.7684244855075182,0.7689919645646165,0.695397486630136,0.7430718629801037,0.7575923505814841,0.7021435027391714,0.6279835365103558,0.22094864344432025
0.7585957291549705,0.864075603503224,0.7987457356362107,0.832902345254559,0.7799106763787202,0.5982217993062987,0.8253694795204867,0.6908135591254909,0.8321369465068476,0.8391478359330855,0.8156473960379966,0.7053034406489698,0.7382677142101803,0.769804664882664,0.7204542560464544,0.711585066836718,0.2681486148306351
0.8780444252414034,0.8724022323546825,0.8507753575667056,0.8510614314376068,0.8081185841969531,0.6641507392991125,0.8412298307692254,0.6953925262870365,0.8106399018458657,0.8633257037537823,0.8214418376511201,0.8088182117498438,0.8222471536748723,0.8159614413225276,0.7649025569131453,0.7131332664952137,0.4024635105276
0.8624188432942143,0.8193094651955237,0.8373772146990583,0.8313729214346915,0.7684112548481703,0.5500850984515646,0.7971711883134855,0.6404912304793091,0.7842519543038977,0.8433022095986231,0.7852871024550165,0.7780738455345494,0.7813953471065441,0.7831205511144743,0.7437690605551593,0.6948881761386254,0.2933328454235279
0.8101609111055624,0.860324716580384,0.7962717621913015,0.8478770316249011,0.7681694371077787,0.6613330849976413,0.8326203487662212,0.6811806446511561,0.7812133103142795,0.8346602202965974,0.810758615392885,0.7301895929499777,0.7532467512902682,0.8079781665136414,0.7014502991482267,0.6476377920883967,0.3397462433399411
0.8659122788991093,0.860783033713137,0.8277896516795222,0.8462641854050997,0.7620969756323236,0.7027039276852087,0.8360248507474235,0.7049835335144261,0.8426511788694571,0.8790866213351538,0.826702174459453,0.7528479407981776,0.8208550556395098,0.8315135263014053,0.7428238140946599,0.6666666635802468,0.3209913852018901
0.8903643054645215,0.8638816898481374,0.8432907022742355,0.8424775819525101,0.8080485992692573,0.746579052371694,0.816582955650505,0.690219987466835,0.8338715866245112,0.8923195436961573,0.8294725428377684,0.8304383765358743,0.750627193299982,0.7876966040360412,0.7359835560202219,0.6817496203553935,0.4773876525357097
0.8818934399623083,0.8559881415725294,0.8491186858571713,0.8407556320236473,0.7913631065072784,0.6663468623000054,0.8231561445512887,0.6937541759478218,0.826872122854795,0.8576321987895241,0.8319076318021394,0.7975794227002135,0.7324757134878558,0.8102206014185849,0.7585191968273752,0.7119938857448667,0.3888071414807494
0.8564670962827579,0.845609383326379,0.8043290802263665,0.840156472404016,0.7659762280167699,0.567898238793912,0.809875470845819,0.6707900627823351,0.7978201100708091,0.8791358091497239,0.8244224928205377,0.7821782150559469,0.7755264188010997,0.7909086716280471,0.7065605081338375,0.6974137900973543,0.32678436794585997
0.8661359006357603,0.8649317881308218,0.8637738501819768,0.8430646670274284,0.8196300859317258,0.6981664551271933,0.8292682359298544,0.7019353612228795,0.8199077136220504,0.7921715452548936,0.796705601789327,0.736519067354147,0.7717589759144675,0.792794895125122,0.7435548011799964,0.6751188562792437,0.3277796576010219
0.8757976879123732,0.884062919518951,0.8421392514037684,0.8455745517710592,0.7949176462672958,0.6902615483827637,0.8286844002990814,0.705795345136365,0.8391811547040665,0.8106549543942712,0.8229030951012674,0.6944016399876649,0.7603182477366528,0.8157653034146133,0.7561731707426804,0.6575809171312567,0.23446682345972383
0.8094086098677593,0.8375645289035599,0.7989136208599044,0.8195156212099193,0.800617174403667,0.5094838538901898,0.8078121108792129,0.5673935451867631,0.6911788173516094,0.6921456772692816,0.8035205684712983,0.6898126967116824,0.7612134733645758,0.7717679096758069,0.6883640306928602,0.6282306131797684,0.16864662203476014
0.6872617624328295,0.8376071217434524,0.7294183156926862,0.8257553021701785,0.7132967436010935,0.5524883450285099,0.7732803224258378,0.649421562940514,0.7731794475123948,0.8699629511124753,0.7902197938082118,0.8265557011035451,0.7591133893403309,0.8232555625233544,0.7117085993101995,0.6952879556883491,0.27761389213440546
0.8704893185496374,0.865072899584618,0.864285235731951,0.8432908477817691,0.805815868080928,0.6674182032843202,0.8433048505455121,0.6819902501799063,0.8327903668390735,0.827816671834138,0.8321280169990899,0.8002832832851158,0.7955390318142523,0.8133344693033934,0.7553339390545687,0.7129054495758955,0.31720242995773384
0.8262699729645682,0.8517522355888997,0.7496473058466049,0.8285329089959519,0.7850218734622318,0.5573491008212339,0.8147015865295306,0.6005176540049761,0.6591839439105973,0.7582154822457647,0.8063246693271879,0.68322981012821,0.7488226040062202,0.7541899472042195,0.7417834506953505,0.6310636376009628,0.2139287031296191
0.8100676059607286,0.7956530943953901,0.8030134979248241,0.8061601736544016,0.7516475329905736,0.5235736647563187,0.8219221304022064,0.6280031612214323,0.7842733137020037,0.8826895967659127,0.806372599195413,0.8369304536284642,0.7447731740734257,0.7673209192369597,0.6994811551614116,0.7222393087596453,0.3668209770789628
0.8623190689567785,0.8412808285068201,0.8251781089670318,0.8490262741192113,0.8162469587011496,0.6166010570962397,0.7875182794925538,0.6772283469354493,0.7808698196246593,0.8336798641500816,0.7949369190619691,0.67365112271529,0.60093582686853,0.7868544611713117,0.7738747833438365,0.5679427826338124,0.36852218069884973
0.833350721468727,0.8142054118004693,0.7953530574750944,0.8168018600376589,0.7307761614852228,0.5803751026862333,0.8142348883575918,0.6683634560801254,0.7631522886565609,0.9108172128001657,0.824400140395596,0.8223206362757828,0.7449645368937176,0.7562524989365096,0.6362969701839549,0.6771948590010843,0.5228867441722347
0.8816222604561931,0.8430050170206562,0.8439886269808151,0.8421024305980654,0.8236490757875674,0.654996029570095,0.8198783171395418,0.6887357747933803,0.8226400029597309,0.9013960855267464,0.831462072277956,0.8272251288276611,0.7264025505812216,0.7976751619362971,0.7179191000274732,0.7687094019522468,0.5274283291518798
0.7571269403911272,0.8581542060403776,0.8050294877416699,0.8388952872892723,0.7518147787607192,0.6557867126218683,0.83820732351068,0.6627258696956697,0.8324641864054353,0.8814141529142963,0.8240507550506327,0.7829500819322768,0.7537131439731476,0.8082539045550274,0.7628361988062577,0.6585136375422688,0.33317980664492564
0.7824928450306765,0.8068165854860332,0.7841909324151457,0.843320426266364,0.7527741337760555,0.6054152361884795,0.8222554179933151,0.6961501375296165,0.6819590597022633,0.9053502104853828,0.8242399776603615,0.7792694324718407,0.7308936999479868,0.7759574947530992,0.6379482934167081,0.67467166726202,0.48406409633234976
0.8392514555485759,0.8286338005627021,0.8248725639207587,0.8260694530825392,0.7703157809573975,0.5929037208638743,0.807721861178989,0.6239788448663962,0.7210162852405237,0.8929720750717827,0.8109272563696117,0.8243125880627711,0.733839427803452,0.7609985463229483,0.6627473163381754,0.7177747601160964,0.3388948334588844
0.8513553111993855,0.846657319417921,0.8191686513448979,0.8387188288926826,0.7908154930618096,0.7049902423244694,0.8183981532408444,0.6667933386185747,0.8048305140112362,0.8839462185039771,0.8353692466303637,0.8151745043545539,0.7686980591673637,0.768916202055153,0.6804218300649315,0.7728313386598032,0.49468030281531006
0.9024161051009897,0.8702392559204899,0.8581985314354099,0.8528887914923813,0.7896010677677455,0.7040118071808914,0.845531138402463,0.6777259246471867,0.8166559130732598,0.8057899486978513,0.8226978950957882,0.7656116306004634,0.7897165440788475,0.7850193209979652,0.7450974194422659,0.6628075221282801,0.2814304178457126
0.8265024955005428,0.8415232048289589,0.7668760140977677,0.8019318641606379,0.738486081287556,0.5994912589219836,0.7880616241269415,0.6761926443880879,0.6032564776928424,0.8873758010531445,0.7955753442801088,0.7972682911272814,0.6896379508373583,0.7552195102278642,0.6597058690261057,0.666816545263452,0.4791368427829569
0.8667315345658148,0.8675253915860552,0.8571877049135631,0.8243839983792668,0.8293621062823225,0.8015203901725958,0.8066887553997906,0.7366986480006759,0.8195878315045378,0.9282751267711684,0.8015049566513142,0.8704122440939082,0.8274996062980701,0.7757820680418439,0.6519856633757096,0.6881053828434506,0.492082687095163
0.8157982181407664,0.8484175927717005,0.730892272607224,0.8312569663359062,0.7568671227902233,0.5901389000361774,0.8248048977119034,0.6356713782039851,0.761967469469786,0.8649656808153152,0.8152043082699212,0.784887676021485,0.739301523021885,0.7663270297486021,0.72007019102664,0.6939078726080687,0.3728653594809864
0.8534463882380035,0.8500381118043993,0.834272576382096,0.827741148045641,0.7961956384495921,0.8013091731877218,0.8196389691432755,0.7060535066945575,0.8240096022138779,0.907207885988195,0.821758425084416,0.7917910418216751,0.7922741889939895,0.7905294018274246,0.7081387398022092,0.6373526716348473,0.505385361625206
0.7403034860454732,0.836740992389383,0.704406494296331,0.8310036659879616,0.7581099023125584,0.5978086945359384,0.8341698283720689,0.6858892632855512,0.763461527793917,0.8964830955227443,0.8136695430583738,0.7881412365484969,0.7327915852466741,0.7896041881201089,0.7118822331470446,0.6839945249247855,0.4064445636885111
0.8885603945215985,0.8679805902150585,0.8391850139988325,0.8385186626151448,0.8052030938306897,0.7209764637957721,0.8267506881771913,0.7122538302800074,0.8283824800824067,0.8704802225842385,0.8228959767223928,0.7692929261846749,0.7613044648909167,0.7815699596957946,0.6959267966423313,0.6968204178377948,0.39255021547757113
0.8967393105621223,0.8674646885025183,0.8422896690340685,0.8460592067779955,0.806823502022429,0.6677226081723822,0.8354233568590745,0.696567200035791,0.8318683080137363,0.8499273016313313,0.8159618999526898,0.7678860447786142,0.7407593644939418,0.7879192398067276,0.7317852991679106,0.7380876215603209,0.27162107561969406
0.8796488561020259,0.8583714088303267,0.8352033442315466,0.8367548230042651,0.7498098164504752,0.6716781808838548,0.8156615459707088,0.683151949225336,0.8438798764275792,0.9060172505207541,0.8106133445936514,0.8118168365972914,0.7560199891957747,0.7747464568092377,0.7022328728708572,0.7177482380072391,0.5322983726854633
0.7933490006196262,0.839913592221281,0.7233718590588492,0.8235868181825348,0.7816669914477811,0.5433474663270548,0.8318027561492973,0.6644322427475877,0.772548936175613,0.8374659368100612,0.7976343821911496,0.805479448902233,0.7432827859981835,0.7926758931306653,0.7282786596676276,0.7164781877363562,0.2913797091317839
0.8550127180576246,0.8643811112914254,0.8421453924285591,0.8422040840562014,0.7920710476763289,0.555364474509946,0.8145438746931868,0.6267087627144665,0.7624556191020139,0.8369793148727074,0.8051274661322024,0.6138497616558113,0.6919176835910597,0.7546013109948491,0.7450252461511895,0.5444035704445425,0.23512450927355416
0.8808525147688231,0.8384276134606352,0.8642813110099665,0.8402979765776999,0.8006977342405892,0.6230565708941908,0.8187451235532026,0.6805928041662184,0.8049819876292739,0.882397940960084,0.8236938016223225,0.8179723470891999,0.7833740812142442,0.8023967487947731,0.7599896431811061,0.701040250108366,0.3732094635850226
0.8747273131774692,0.8613674934279092,0.8419739822039614,0.8426713046963497,0.788588152086594,0.6842805833631876,0.8309597223404039,0.6959426093012987,0.8082289760120112,0.8174463641847258,0.8245869343408817,0.7453237374325,0.6770282851195888,0.800696807788239,0.7549545624773899,0.7354085579266908,0.23389341548609446
0.8098299526166334,0.8511785635112478,0.77309536809516,0.819587586287752,0.7692009549040155,0.5720871698117573,0.7956078609709829,0.6781769696070826,0.6964249662417079,0.7109264556157817,0.7910584773874331,0.6079136663313234,0.6986208440004051,0.772839016570265,0.7439630885017691,0.5153044045902979,0.12982627070786631
0.8619518037468916,0.8858341429281968,0.8578513242401127,0.8404942381772624,0.8123767790258455,0.660705300697398,0.839830701109846,0.6172331720060249,0.838820390751741,0.8665688873316837,0.8273941323543959,0.7963525805609704,0.7938461524093283,0.7974852296377517,0.7618501538802072,0.6957272304888769,0.4410455673402095
0.8874987179285032,0.8716569328474557,0.8359132067623911,0.84675702110914,0.7849956053754379,0.6618935761161937,0.8307603742285592,0.6810182390290185,0.8498046432797314,0.9066410468977366,0.8413945750776584,0.7979462373967192,0.8451974301882806,0.8102956545517088,0.7362362563784848,0.6895353856294598,0.4258882161715648
0.8893575244719926,0.8721459468823357,0.8567430096741406,0.845793939214172,0.8228573460260649,0.6922905245566449,0.8280597482331733,0.6706666168291695,0.8144355965452654,0.908419259097956,0.81378226771654,0.7363552232360997,0.8355734748307047,0.7983352148140795,0.7202183402480333,0.6752015141052559,0.3898120619694807
0.8928063801143385,0.8781037413576657,0.8515496330608001,0.843900110910323,0.7956131666369501,0.6816368831757047,0.8371701347734652,0.6813619852630896,0.8265181658319525,0.833056064170847,0.8211309653347352,0.7190653174770828,0.7649088201949018,0.8162822954316307,0.739605162744004,0.6802383283007034,0.342977714447241
0.8533803752760811,0.8652218355901478,0.7625447880169874,0.8150787035270282,0.7381091972896192,0.5704835464857807,0.8179310740378289,0.6160916917090533,0.7491824885566786,0.8992398869886802,0.8237425863993748,0.8180151850798241,0.7787916133691946,0.7491349433438546,0.6457918227982938,0.7114093931645897,0.3550676576883801
