frontal,parietal,occipital,temporal,cingulate,putamen,hippocampus
0.7812792360513267,0.7193635561396692,0.6953695264282359,0.7176798651066033,0.7148466249954317,0.7917469629441236,0.7550590314077814
0.8227805467929695,0.7164088953876718,0.6270103775347525,0.7523458466564455,0.7404698620431835,0.7566557456981249,0.7116340466637279
0.7765441201802177,0.7258530564552013,0.6581962276180905,0.73726428438284,0.6956371578774654,0.7939407500232472,0.7174414133388324
0.7566301673412634,0.7734672297621399,0.7159856709611364,0.7575000295202864,0.7440376314347115,0.7686200139101149,0.7321922547535404
0.7859725679886128,0.6243906602728697,0.5242737105923609,0.7045275922480333,0.6596855502279444,0.7854451821274818,0.6609236720221444
0.8010070153382252,0.7071761443500626,0.4948607270532579,0.7667943934176341,0.7142855552431755,0.735823891576149,0.7690229488846947
0.8032273227905851,0.7637820701742056,0.5281780620696435,0.5996901863240375,0.7193988232238424,0.7431872948801979,0.6590167074964055
0.7719634898603668,0.7635380101540842,0.5760817775208426,0.7040638622320486,0.704136081682694,0.7425261411823608,0.7423676757590278
0.793014339787502,0.6509384169613424,0.5750211945816883,0.7353382070894802,0.7080219046832412,0.775715643687631,0.6854065261228728
