frontal,parietal,occipital,temporal,cingulate,putamen,hippocampus
0.8129080632564002,0.7398481044579874,0.7404900046808941,0.7300505766854087,0.7803525985160089,0.8130170610799933,0.731617130192731
0.8298470110187756,0.7693827135592598,0.6653568295174591,0.7893293327322297,0.7395164733770865,0.7714449458849515,0.7264676448839609
0.7874264609323621,0.7899572117883402,0.7111287305813571,0.746856287548704,0.6768950171323267,0.8150616521927518,0.701523895695165
0.7686871786623164,0.7501462711014999,0.7343304700022167,0.7734600417463442,0.7631250764859272,0.7814258162871625,0.7216033689046237
0.7951127420048637,0.7294953438889875,0.6743363845483095,0.7331086697110741,0.6377565658232753,0.8090951761650812,0.7288667706032386
0.8106362764250851,0.7474554769945831,0.5450622222466067,0.7936912332146001,0.7407568732652656,0.7493171420256195,0.746784526274053
0.8139801516654179,0.7879821060688268,0.6186731640818173,0.7398419062358123,0.7320591319625287,0.8044049987893459,0.7280055088445401
0.7724648588673629,0.7817289976866408,0.6120011427983686,0.7427205711477699,0.713642833888718,0.8120974155962912,0.7681189592497235
0.8211355002637738,0.7167163264881542,0.6848119116360124,0.7518123700738516,0.7213673703240211,0.8041292016605004,0.6992905253547836
