frontal,parietal,occipital,temporal,cingulate,putamen,hippocampus
0.8020930639298017,0.7000833668249131,0.7208885826913815,0.6956405108593038,0.74896366249865,0.7538304525168695,0.7454835231133552
0.8342636844663481,0.7220729822653417,0.5895817125387721,0.7556066683686274,0.7518860914548047,0.7486576468619957,0.718812517255955
0.7646568532132557,0.7570663548725791,0.6651076257536114,0.7329311167485302,0.6902862316362979,0.792878150574824,0.6874073131616152
0.7515219872237204,0.7422678103073289,0.7197059648695894,0.7576887981187826,0.7394858167507783,0.758127969353526,0.6743283635866518
0.7826385083648856,0.7352199975711285,0.6162323279813631,0.7414988566851592,0.6222698022514765,0.7839084410616074,0.7344195677090706
0.7943928625538222,0.7265978446426415,0.5083543983257691,0.7772033738878937,0.7441879638720861,0.7571015684249591,0.7687013432681733
0.7970762625672653,0.6751918834962045,0.5347823634937497,0.6923013879179277,0.7131277194919697,0.750418618827994,0.7110092767960239
0.757502791493454,0.7758320366232292,0.6111484368539616,0.7339692844215446,0.7046281897956994,0.7830548562706563,0.7648609394111499
0.8009100110448091,0.6883666728292415,0.6371437539955632,0.7521204391015425,0.7251334803206004,0.7851762315845885,0.6888978282173757
